Date,Open,High,Low,Close,Volume
2022-04-26,238.6300048828125,241.6199951171875,236.92999267578125,236.92999267578125,1297000.0
2022-04-27,237.66000366210938,247.0,237.11000061035156,239.97999572753906,2282000.0
2022-04-28,242.42999267578125,243.27999877929688,239.35000610351562,241.1999969482422,1443600.0
2022-04-29,241.0,242.0,235.99000549316406,236.52999877929688,1839600.0
2022-05-02,236.52999877929688,238.55999755859375,230.42999267578125,233.25,1776700.0
2022-05-03,234.58999633789062,236.6999969482422,232.38999938964844,233.3800048828125,1829800.0
2022-05-04,233.99000549316406,243.36000061035156,232.11000061035156,242.9199981689453,1914600.0
2022-05-05,242.4600067138672,244.14999389648438,238.0,239.24000549316406,2174300.0
2022-05-06,238.39999389648438,240.9199981689453,236.0,239.60000610351562,1329700.0
2022-05-09,237.97999572753906,238.2899932861328,228.47000122070312,229.3699951171875,1915600.0
2022-05-10,230.0,233.83999633789062,226.77000427246094,229.3000030517578,1748800.0
2022-05-11,229.33999633789062,232.47999572753906,226.08999633789062,226.94000244140625,1830800.0
2022-05-12,226.02000427246094,227.99000549316406,219.42999267578125,223.49000549316406,2121700.0
2022-05-13,225.0399932861328,227.3000030517578,222.86000061035156,226.30999755859375,1557800.0
2022-05-16,226.7100067138672,228.35000610351562,225.25999450683594,227.8000030517578,1237300.0
2022-05-17,229.25,232.41000366210938,226.8300018310547,231.6199951171875,1084700.0
2022-05-18,230.52000427246094,232.25,225.4499969482422,225.97999572753906,1929200.0
2022-05-19,223.89999389648438,224.38999938964844,216.66000366210938,217.77999877929688,2108500.0
2022-05-20,218.3800048828125,218.5800018310547,210.19000244140625,213.5,1985800.0
2022-05-23,215.19000244140625,217.77999877929688,214.8000030517578,216.6999969482422,1812500.0
2022-05-24,216.19000244140625,220.99000549316406,215.75999450683594,219.82000732421875,1480500.0
2022-05-25,219.77999877929688,221.11000061035156,217.60000610351562,220.0500030517578,1498700.0
2022-05-26,221.72999572753906,224.0500030517578,220.72000122070312,221.25999450683594,1477300.0
2022-05-27,222.64999389648438,226.63999938964844,222.1300048828125,226.50999450683594,1403900.0
2022-05-31,224.24000549316406,226.25999450683594,223.39999389648438,224.91000366210938,1637300.0
2022-06-01,227.08999633789062,228.0,224.22000122070312,226.22000122070312,1204000.0
2022-06-02,228.6699981689453,230.74000549316406,223.83999633789062,229.44000244140625,1101700.0
2022-06-03,228.38999938964844,231.83999633789062,228.38999938964844,230.1300048828125,1410400.0
2022-06-06,231.3300018310547,232.41000366210938,229.47999572753906,229.89999389648438,956900.0
2022-06-07,228.8699951171875,235.82000732421875,228.14999389648438,235.5800018310547,1341400.0
2022-06-08,233.5,234.3300018310547,230.77000427246094,231.36000061035156,1024600.0
2022-06-09,230.72999572753906,231.60000610351562,226.77000427246094,226.88999938964844,823200.0
2022-06-10,224.4499969482422,227.11000061035156,222.89999389648438,224.6300048828125,1351900.0
2022-06-13,220.91000366210938,221.64999389648438,216.66000366210938,217.52999877929688,1288500.0
2022-06-14,218.36000061035156,218.8699951171875,214.36000061035156,215.89999389648438,1182400.0
2022-06-15,217.1999969482422,220.7100067138672,215.32000732421875,217.9199981689453,1276500.0
2022-06-16,214.7100067138672,215.67999267578125,211.3000030517578,211.88999938964844,1338600.0
2022-06-17,212.2100067138672,213.38999938964844,208.1199951171875,209.77999877929688,3063800.0
2022-06-21,211.55999755859375,218.47000122070312,211.55999755859375,216.5500030517578,1233400.0
2022-06-22,213.36000061035156,218.91000366210938,212.8699951171875,216.00999450683594,1129400.0
2022-06-23,216.25,217.85000610351562,213.9499969482422,216.60000610351562,1181200.0
2022-06-24,217.42999267578125,222.72999572753906,216.91000366210938,222.3300018310547,1675600.0
2022-06-27,223.07000732421875,226.25,222.0800018310547,223.5,1277100.0
2022-06-28,224.77999877929688,228.0,220.0500030517578,220.49000549316406,1616900.0
2022-06-29,221.6699981689453,221.99000549316406,218.9600067138672,219.27999877929688,1235600.0
2022-06-30,216.83999633789062,222.38999938964844,215.64999389648438,221.25,1343300.0
2022-07-01,221.24000549316406,224.47999572753906,219.74000549316406,223.86000061035156,705800.0
2022-07-05,220.2100067138672,221.0399932861328,209.83999633789062,214.52999877929688,1613100.0
2022-07-06,214.07000732421875,220.7100067138672,214.07000732421875,219.55999755859375,1095400.0
2022-07-07,220.55999755859375,221.94000244140625,219.3000030517578,220.5800018310547,951100.0
2022-07-08,221.27999877929688,222.14999389648438,218.61000061035156,221.11000061035156,1118600.0
2022-07-11,219.67999267578125,221.86000061035156,218.8000030517578,219.75,652200.0
2022-07-12,219.9199981689453,221.0,216.13999938964844,216.6300048828125,744600.0
2022-07-13,213.6300048828125,216.32000732421875,213.24000549316406,213.38999938964844,850100.0
2022-07-14,209.94000244140625,210.91000366210938,207.4199981689453,210.4499969482422,1044400.0
2022-07-15,213.11000061035156,213.11000061035156,210.00999450683594,212.77000427246094,857600.0
2022-07-18,213.97000122070312,215.0,208.77999877929688,209.7899932861328,1040100.0
2022-07-19,209.6999969482422,215.3000030517578,209.0,214.67999267578125,906000.0
2022-07-20,214.47999572753906,217.74000549316406,212.67999267578125,216.72000122070312,1030300.0
2022-07-21,215.8800048828125,217.00999450683594,214.57000732421875,216.88999938964844,611400.0
2022-07-22,217.75999450683594,220.1699981689453,216.0800018310547,216.75999450683594,834200.0
2022-07-25,216.9499969482422,220.2899932861328,216.9499969482422,218.8000030517578,745100.0
2022-07-26,219.36000061035156,219.63999938964844,217.1199951171875,217.6300048828125,1038100.0
2022-07-27,219.4499969482422,222.25,214.8000030517578,219.85000610351562,1156000.0
2022-07-28,219.02000427246094,223.86000061035156,217.39999389648438,223.8000030517578,1032300.0
2022-07-29,223.52000427246094,227.4499969482422,223.38999938964844,226.6699981689453,1230100.0
2022-08-01,226.5500030517578,228.1199951171875,224.58999633789062,226.17999267578125,1086300.0
2022-08-02,227.27999877929688,229.67999267578125,224.02000427246094,227.0399932861328,1007300.0
2022-08-03,227.1699981689453,231.75,223.8800048828125,230.6699981689453,1226500.0
2022-08-04,231.32000732421875,232.83999633789062,228.85000610351562,229.16000366210938,895100.0
2022-08-05,228.99000549316406,229.4499969482422,225.8699951171875,228.75999450683594,699600.0
2022-08-08,230.36000061035156,230.42999267578125,224.72000122070312,225.7899932861328,961600.0
2022-08-09,226.97000122070312,228.19000244140625,226.1199951171875,227.6199951171875,878400.0
2022-08-10,229.00999450683594,230.88999938964844,228.5500030517578,230.4600067138672,877000.0
2022-08-11,230.80999755859375,231.99000549316406,229.8000030517578,231.82000732421875,1447800.0
2022-08-12,232.0,238.10000610351562,232.0,237.9499969482422,1409200.0
2022-08-15,236.6999969482422,242.19000244140625,235.67999267578125,241.25,1469400.0
2022-08-16,241.25,242.49000549316406,240.7100067138672,241.47999572753906,807700.0
2022-08-17,239.63999938964844,243.4499969482422,239.14999389648438,242.69000244140625,860900.0
2022-08-18,243.66000366210938,244.0800018310547,242.24000549316406,243.69000244140625,1026100.0
2022-08-19,243.05999755859375,243.24000549316406,241.1300048828125,241.6699981689453,724800.0
2022-08-22,239.30999755859375,239.91000366210938,234.2899932861328,234.49000549316406,841500.0
2022-08-23,234.2899932861328,235.5,233.05999755859375,234.0,864700.0
2022-08-24,234.86000061035156,235.27000427246094,232.85000610351562,234.49000549316406,783800.0
2022-08-25,235.0,238.14999389648438,234.39999389648438,238.00999450683594,551000.0
2022-08-26,239.10000610351562,239.10000610351562,232.36000061035156,232.58999633789062,665400.0
2022-08-29,230.97999572753906,234.9600067138672,230.02000427246094,233.6999969482422,680300.0
2022-08-30,233.9600067138672,234.47000122070312,230.4600067138672,231.1199951171875,659100.0
2022-08-31,231.22999572753906,232.67999267578125,228.72000122070312,228.92999267578125,1037800.0
2022-09-01,228.8000030517578,228.88999938964844,223.50999450683594,225.3699951171875,1782300.0
2022-09-02,227.3000030517578,229.6199951171875,224.30999755859375,224.8800048828125,930900.0
2022-09-06,225.13999938964844,227.5,223.66000366210938,224.5500030517578,926400.0
2022-09-07,223.5399932861328,227.8699951171875,222.49000549316406,227.74000549316406,660800.0
2022-09-08,226.6699981689453,228.10000610351562,225.55999755859375,227.69000244140625,720800.0
2022-09-09,228.66000366210938,232.36000061035156,227.6699981689453,231.61000061035156,994600.0
2022-09-12,232.16000366210938,237.41000366210938,230.92999267578125,235.44000244140625,1559700.0
2022-09-13,232.0800018310547,233.63999938964844,227.05999755859375,227.97999572753906,1367700.0
2022-09-14,228.58999633789062,232.41000366210938,227.52999877929688,230.72999572753906,1057500.0
2022-09-15,230.3699951171875,230.6300048828125,227.3699951171875,228.4600067138672,983800.0
2022-09-16,226.50999450683594,229.3000030517578,225.35000610351562,227.4499969482422,3317900.0
2022-09-19,225.8000030517578,229.25,225.8000030517578,229.02999877929688,830800.0
2022-09-20,228.14999389648438,229.92999267578125,225.22000122070312,229.11000061035156,934100.0
2022-09-21,232.9199981689453,236.05999755859375,228.1999969482422,228.1999969482422,983100.0
2022-09-22,228.7899932861328,230.52999877929688,226.38999938964844,228.08999633789062,844600.0
2022-09-23,225.82000732421875,226.0399932861328,219.02000427246094,221.89999389648438,920300.0
2022-09-26,221.32000732421875,224.0500030517578,219.22999572753906,220.42999267578125,797400.0
2022-09-27,222.42999267578125,222.97999572753906,217.55999755859375,218.6699981689453,741700.0
2022-09-28,218.25999450683594,221.91000366210938,215.82000732421875,220.4499969482422,952800.0
2022-09-29,219.89999389648438,220.19000244140625,212.61000061035156,214.42999267578125,987300.0
2022-09-30,213.22999572753906,215.50999450683594,212.02999877929688,212.1699981689453,1208800.0
2022-10-03,214.88999938964844,221.3300018310547,214.3000030517578,220.52999877929688,1139900.0
2022-10-04,222.0500030517578,226.92999267578125,222.0500030517578,226.63999938964844,801300.0
2022-10-05,225.49000549316406,228.86000061035156,224.4199981689453,226.67999267578125,984900.0
2022-10-06,224.97999572753906,226.10000610351562,223.19000244140625,223.41000366210938,929800.0
2022-10-07,222.63999938964844,224.11000061035156,220.83999633789062,223.67999267578125,1226900.0
2022-10-10,226.1999969482422,228.72000122070312,223.02000427246094,225.41000366210938,759800.0
2022-10-11,226.5800018310547,230.5399932861328,226.0399932861328,227.74000549316406,1138300.0
2022-10-12,226.22999572753906,227.0,223.3000030517578,223.32000732421875,833300.0
2022-10-13,220.44000244140625,229.9499969482422,219.75,229.1300048828125,792300.0
2022-10-14,230.0,230.0,220.94000244140625,221.1699981689453,1039600.0
2022-10-17,224.33999633789062,229.83999633789062,224.33999633789062,228.83999633789062,1082900.0
2022-10-18,232.5,238.52999877929688,231.82000732421875,237.47999572753906,1204500.0
2022-10-19,237.82000732421875,241.50999450683594,236.25999450683594,239.3699951171875,1158900.0
2022-10-20,240.0,241.02000427246094,235.8699951171875,237.44000244140625,1184100.0
2022-10-21,236.85000610351562,243.6300048828125,236.3300018310547,242.60000610351562,1365900.0
2022-10-24,244.67999267578125,246.41000366210938,243.25999450683594,243.80999755859375,955200.0
2022-10-25,243.1199951171875,246.49000549316406,242.0500030517578,245.75,1283000.0
2022-10-26,247.5,248.8000030517578,242.80999755859375,245.6999969482422,1389200.0
2022-10-27,247.3300018310547,249.25999450683594,246.05999755859375,248.0,1140300.0
2022-10-28,247.3000030517578,252.2100067138672,245.39999389648438,250.72000122070312,1526900.0
2022-10-31,248.8300018310547,250.86000061035156,247.39999389648438,249.8000030517578,1480900.0
2022-11-01,250.5500030517578,251.47000122070312,249.1999969482422,249.91000366210938,1005300.0
2022-11-02,249.0,251.14999389648438,245.9600067138672,246.3699951171875,1419800.0
2022-11-03,243.35000610351562,251.86000061035156,243.00999450683594,248.94000244140625,1307900.0
2022-11-04,250.19000244140625,252.67999267578125,245.0,249.36000061035156,1385000.0
2022-11-07,249.8699951171875,251.8300018310547,248.17999267578125,251.5800018310547,846900.0
2022-11-08,251.83999633789062,253.61000061035156,250.41000366210938,252.5399932861328,883400.0
2022-11-09,252.33999633789062,252.92999267578125,249.4499969482422,249.52000427246094,599000.0
2022-11-10,253.97999572753906,254.39999389648438,249.6199951171875,253.47999572753906,1150600.0
2022-11-11,251.67999267578125,251.75999450683594,242.75,243.1300048828125,1395200.0
2022-11-14,243.85000610351562,246.97000122070312,242.7899932861328,242.82000732421875,1461200.0
2022-11-15,244.36000061035156,247.3000030517578,242.30999755859375,246.13999938964844,1223200.0
2022-11-16,246.13999938964844,247.24000549316406,244.2100067138672,244.8699951171875,709000.0
2022-11-17,243.0,246.80999755859375,242.52000427246094,246.52000427246094,668200.0
2022-11-18,247.8800048828125,250.35000610351562,247.3699951171875,248.22000122070312,1020100.0
2022-11-21,247.44000244140625,252.08999633789062,247.44000244140625,250.5800018310547,802400.0
2022-11-22,252.57000732421875,253.1999969482422,251.00999450683594,251.52000427246094,730000.0
2022-11-23,251.19000244140625,253.22000122070312,251.08999633789062,252.2899932861328,941200.0
2022-11-25,253.47999572753906,253.97999572753906,252.4499969482422,253.77000427246094,368400.0
2022-11-28,252.2899932861328,253.5399932861328,249.85000610351562,250.49000549316406,656400.0
2022-11-29,250.72000122070312,251.75,249.9199981689453,251.22000122070312,598300.0
2022-11-30,250.19000244140625,252.55999755859375,247.42999267578125,252.38999938964844,1907200.0
2022-12-01,253.19000244140625,253.55999755859375,250.3699951171875,252.27000427246094,833900.0
2022-12-02,250.63999938964844,256.8599853515625,250.5800018310547,255.74000549316406,1059000.0
2022-12-05,252.6199951171875,254.11000061035156,250.5399932861328,250.91000366210938,966900.0
2022-12-06,251.27000427246094,251.47000122070312,246.50999450683594,248.27999877929688,847600.0
2022-12-07,247.99000549316406,249.02999877929688,245.13999938964844,246.2100067138672,898600.0
2022-12-08,248.41000366210938,249.10000610351562,246.5500030517578,247.67999267578125,768900.0
2022-12-09,247.27000427246094,249.38999938964844,246.5,247.0399932861328,748200.0
2022-12-12,247.86000061035156,249.66000366210938,246.3699951171875,249.6199951171875,765300.0
2022-12-13,253.0,253.94000244140625,247.5,248.72999572753906,993400.0
2022-12-14,249.0,251.8300018310547,247.75,249.02000427246094,768900.0
2022-12-15,247.8800048828125,248.86000061035156,241.9199981689453,245.13999938964844,914800.0
2022-12-16,244.3800048828125,247.27999877929688,242.67999267578125,246.13999938964844,2123200.0
2022-12-19,246.0,249.8800048828125,243.63999938964844,244.3000030517578,1134900.0
2022-12-20,244.36000061035156,249.33999633789062,244.0,246.6199951171875,848500.0
2022-12-21,248.13999938964844,250.47999572753906,246.92999267578125,249.97000122070312,701000.0
2022-12-22,248.5,250.0,242.5399932861328,246.58999633789062,612600.0
2022-12-23,246.58999633789062,248.58999633789062,246.07000732421875,247.89999389648438,581600.0
2022-12-27,249.24000549316406,249.7899932861328,247.83999633789062,248.74000549316406,590800.0
2022-12-28,249.24000549316406,250.0,246.9199981689453,246.97000122070312,384600.0
2022-12-29,247.52999877929688,250.3000030517578,246.77999877929688,249.22999572753906,458000.0
2022-12-30,248.66000366210938,249.67999267578125,244.69000244140625,248.11000061035156,725300.0
2023-01-03,247.85000610351562,249.41000366210938,246.32000732421875,248.60000610351562,777900.0
2023-01-04,247.49000549316406,248.75999450683594,242.9600067138672,245.22000122070312,1076700.0
2023-01-05,244.5500030517578,246.47000122070312,243.7899932861328,244.6199951171875,945800.0
2023-01-06,247.32000732421875,251.94000244140625,245.0,248.25,1074800.0
2023-01-09,248.5500030517578,249.6199951171875,244.5500030517578,245.2100067138672,1571500.0
2023-01-10,246.24000549316406,248.9199981689453,245.72000122070312,247.5399932861328,1274200.0
2023-01-11,248.6300048828125,249.0,244.75,248.69000244140625,856300.0
2023-01-12,248.83999633789062,250.25999450683594,247.19000244140625,247.6999969482422,685500.0
2023-01-13,243.97999572753906,245.3300018310547,238.88999938964844,240.2899932861328,1459600.0
2023-01-17,240.85000610351562,242.82000732421875,239.89999389648438,241.13999938964844,1339000.0
2023-01-18,241.1999969482422,242.0,236.75999450683594,237.0,1697900.0
2023-01-19,235.82000732421875,236.97999572753906,231.47999572753906,231.5500030517578,1200400.0
2023-01-20,232.11000061035156,232.7899932861328,228.25999450683594,232.7899932861328,1499900.0
2023-01-23,232.7899932861328,234.17999267578125,231.55999755859375,232.4499969482422,1264500.0
2023-01-24,233.30999755859375,235.72000122070312,230.49000549316406,235.4499969482422,1443500.0
2023-01-25,224.86000061035156,229.1300048828125,220.3300018310547,226.8800048828125,2727600.0
2023-01-26,227.0,229.94000244140625,223.41000366210938,228.11000061035156,1429800.0
2023-01-27,227.36000061035156,229.1300048828125,226.02000427246094,227.49000549316406,1324300.0
2023-01-30,228.64999389648438,230.10000610351562,226.3699951171875,228.07000732421875,1138000.0
2023-01-31,228.9600067138672,233.1999969482422,227.83999633789062,233.05999755859375,1303100.0
2023-02-01,231.1999969482422,232.8300018310547,228.5500030517578,230.4499969482422,1137700.0
2023-02-02,228.30999755859375,232.55999755859375,227.55999755859375,231.41000366210938,1541100.0
2023-02-03,233.72999572753906,234.8699951171875,230.9499969482422,231.5399932861328,1650100.0
2023-02-06,232.25,235.64999389648438,231.1999969482422,232.35000610351562,1099100.0
2023-02-07,231.77000427246094,232.0800018310547,228.4600067138672,231.9600067138672,1186100.0
2023-02-08,230.33999633789062,231.6199951171875,228.8300018310547,229.1199951171875,1138700.0
2023-02-09,230.38999938964844,230.5800018310547,227.57000732421875,228.66000366210938,1095300.0
2023-02-10,229.7100067138672,233.27000427246094,229.0800018310547,233.22000122070312,851700.0
2023-02-13,235.0,235.66000366210938,231.6999969482422,232.8800048828125,784700.0
2023-02-14,232.8699951171875,233.17999267578125,231.0,232.07000732421875,730600.0
2023-02-15,231.08999633789062,232.47999572753906,230.6999969482422,232.47000122070312,631100.0
2023-02-16,230.6300048828125,233.16000366210938,230.19000244140625,231.3000030517578,881200.0
2023-02-17,231.82000732421875,236.05999755859375,231.25,235.25999450683594,1504100.0
2023-02-21,236.6199951171875,237.75999450683594,232.58999633789062,233.52000427246094,1063900.0
2023-02-22,233.3800048828125,234.77999877929688,232.36000061035156,233.64999389648438,704100.0
2023-02-23,233.85000610351562,234.8300018310547,230.27999877929688,231.3699951171875,788200.0
2023-02-24,230.5399932861328,232.00999450683594,229.82000732421875,231.9499969482422,667100.0
2023-02-27,232.24000549316406,232.97999572753906,229.5500030517578,230.6199951171875,985600.0
2023-02-28,230.5800018310547,231.0800018310547,227.8000030517578,227.91000366210938,1049300.0
2023-03-01,227.1999969482422,228.5,226.5500030517578,227.69000244140625,899100.0
2023-03-02,227.1999969482422,230.75,227.1999969482422,230.25,1095600.0
2023-03-03,231.0,231.3699951171875,229.5500030517578,231.0399932861328,1576800.0
2023-03-06,231.0,233.39999389648438,230.5399932861328,232.60000610351562,1136500.0
2023-03-07,232.77999877929688,233.77999877929688,229.97999572753906,229.99000549316406,1032500.0
2023-03-08,229.8300018310547,230.52999877929688,224.6199951171875,227.05999755859375,1441900.0
2023-03-09,228.2100067138672,229.16000366210938,222.41000366210938,222.8699951171875,1653200.0
2023-03-10,222.27000427246094,224.11000061035156,220.64999389648438,220.92999267578125,1544300.0
2023-03-13,218.0,220.50999450683594,216.92999267578125,218.7899932861328,1580800.0
2023-03-14,221.27000427246094,221.82000732421875,217.92999267578125,219.8300018310547,1070600.0
2023-03-15,217.0500030517578,217.85000610351562,212.77000427246094,216.75,1419700.0
2023-03-16,215.77999877929688,227.7899932861328,215.4600067138672,220.0500030517578,2632600.0
2023-03-17,219.14999389648438,219.99000549316406,216.60000610351562,218.14999389648438,2413800.0
2023-03-20,219.14999389648438,221.2100067138672,219.0,219.91000366210938,983000.0
2023-03-21,222.00999450683594,222.99000549316406,221.47000122070312,222.3699951171875,892900.0
2023-03-22,222.6199951171875,223.22999572753906,219.22999572753906,219.22999572753906,1043900.0
2023-03-23,219.9600067138672,221.77000427246094,219.10000610351562,220.11000061035156,1472700.0
2023-03-24,220.10000610351562,223.75,219.66000366210938,223.5,1370600.0
2023-03-27,225.00999450683594,225.67999267578125,223.67999267578125,225.02999877929688,865100.0
2023-03-28,225.02000427246094,226.47000122070312,224.82000732421875,225.5,662900.0
2023-03-29,226.11000061035156,226.8000030517578,225.39999389648438,226.8000030517578,722800.0
2023-03-30,227.27999877929688,227.7100067138672,225.4600067138672,226.49000549316406,935800.0
2023-03-31,227.5500030517578,228.3000030517578,226.63999938964844,228.2100067138672,1323500.0
2023-04-03,228.7100067138672,233.35000610351562,228.2100067138672,232.36000061035156,1027800.0
2023-04-04,231.89999389648438,232.52000427246094,228.4199981689453,229.32000732421875,1437500.0
2023-04-05,229.0500030517578,230.75,228.07000732421875,228.97999572753906,1332200.0
2023-04-06,229.36000061035156,231.0800018310547,226.52000427246094,227.7100067138672,1511400.0
2023-04-10,226.89999389648438,230.4199981689453,226.66000366210938,229.0500030517578,911100.0
2023-04-11,229.64999389648438,230.16000366210938,228.02000427246094,228.27000427246094,1145900.0
2023-04-12,228.4199981689453,231.07000732421875,228.4199981689453,229.24000549316406,944800.0
2023-04-13,227.77000427246094,229.47000122070312,226.0,228.77000427246094,901900.0
2023-04-14,227.69000244140625,228.5,226.22999572753906,227.69000244140625,1130400.0
